Wall time,Step,Value
1719194531.7134774,376000,-0.051305390894412994
1719194559.5769305,380000,-0.05371246486902237
1719194582.916049,384000,-0.04133074730634689
1719194606.166553,388000,-0.03473253920674324
1719194631.5805705,392000,-0.03603942319750786
1719194659.2375062,396000,-0.0505506731569767
1719194687.8954182,400000,-0.054494813084602356
1719194715.900324,404000,-0.05250071734189987
1719194742.8733013,408000,-0.052791230380535126
1719194769.812404,412000,-0.04846861958503723
1719194795.9450138,416000,-0.059216953814029694
1719194819.9766266,420000,-0.03036191686987877
1719194843.4313226,424000,-0.03180045634508133
1719194870.845286,428000,-0.0396810881793499
1719194898.5760136,432000,-0.03966309502720833
1719194926.2792642,436000,-0.04932861775159836
1719194954.73968,440000,-0.05089122802019119
1719194982.411936,444000,-0.05725527182221413
1719195008.0809333,448000,-0.05120985582470894
1719195030.0128026,452000,-0.04921117052435875
1719195053.0843034,456000,-0.04257473349571228
1719195080.9438527,460000,-0.05486643686890602
1719195108.0551043,464000,-0.036465227603912354
1719195134.7365296,468000,-0.042847272008657455
1719195162.441156,472000,-0.05453328788280487
1719195191.6331582,476000,-0.057300642132759094
1719195218.9632838,480000,-0.03629785403609276
1719195243.04517,484000,-0.040024589747190475
1719195265.929688,488000,-0.04224323853850365
1719195291.8184807,492000,-0.04880772903561592
1719195320.230354,496000,-0.053107425570487976
1719195348.0008667,500000,-0.045144788920879364
1719195374.8266394,504000,-0.04595740884542465
1719195403.8648114,508000,-0.046821653842926025
1719195432.9123185,512000,-0.051587462425231934
1719195461.4387276,516000,-0.039004020392894745
1719195489.1115854,520000,-0.056246522814035416
1719195512.9063148,524000,-0.04666249826550484
1719195535.2939587,528000,-0.03770408406853676
1719195560.5507407,532000,-0.04147118702530861
1719195589.7123895,536000,-0.05195530503988266
1719195617.8028696,540000,-0.046287503093481064
1719195645.271293,544000,-0.038996726274490356
1719195672.5146103,548000,-0.046113304793834686
1719195699.9541366,552000,-0.04590983688831329
1719195728.4873223,556000,-0.04196389764547348
1719195752.264397,560000,-0.05026839300990105
1719195779.6046462,564000,-0.03809484466910362
1719195810.5516357,568000,-0.053586699068546295
1719195839.1557984,572000,-0.04022381082177162
1719195868.061719,576000,-0.05472249910235405
1719195897.7687247,580000,-0.05546518415212631
1719195926.319037,584000,-0.04186362773180008
1719195953.8294892,588000,-0.052196137607097626
1719195977.5041122,592000,-0.05375539883971214
1719196003.8334396,596000,-0.05951771140098572
1719196032.0140584,600000,-0.04638313129544258
1719196059.2972002,604000,-0.04980185255408287
1719196087.3601403,608000,-0.05165806785225868
1719196114.2663398,612000,-0.05606815963983536
1719196143.091258,616000,-0.057941533625125885
1719196171.942619,620000,-0.04197805002331734
1719196196.4660995,624000,-0.05067574977874756
1719196218.8744771,628000,-0.04510204493999481
1719196243.5380168,632000,-0.041820675134658813
1719196270.6937714,636000,-0.049566447734832764
1719196298.1721394,640000,-0.05478181689977646
1719196325.9433281,644000,-0.04205290973186493
1719196353.888905,648000,-0.047614309936761856
1719196380.9330566,652000,-0.05150160938501358
1719196408.2084846,656000,-0.051424622535705566
1719196435.7241642,660000,-0.059420451521873474
1719196461.2752843,664000,-0.036406464874744415
1719196485.4746752,668000,-0.046215277165174484
1719196508.7527993,672000,-0.0457664430141449
1719196536.3114755,676000,-0.05464038997888565
1719196563.660903,680000,-0.06022493541240692
1719196590.858847,684000,-0.05317339673638344
1719196618.0730915,688000,-0.05504012107849121
1719196645.0676312,692000,-0.05670388042926788
1719196672.304371,696000,-0.05297994986176491
1719196698.1840792,700000,-0.05624691769480705
1719196720.5550973,704000,-0.05141717568039894
1719196745.614788,708000,-0.05980876460671425
1719196772.3447914,712000,-0.056101467460393906
1719196799.1163595,716000,-0.04485362768173218
1719196828.084709,720000,-0.051246996968984604
1719196855.5012167,724000,-0.05672338604927063
1719196883.3027496,728000,-0.04666448384523392
1719196911.2020028,732000,-0.05772034451365471
1719196938.8619785,736000,-0.04764701798558235
1719196960.884116,740000,-0.055468033999204636
1719196982.8201106,744000,-0.037656158208847046
1719197009.4948435,748000,-0.043950241059064865
1719197036.205957,752000,-0.058705709874629974
1719197064.6510918,756000,-0.05663224309682846
1719197092.379369,760000,-0.044003136456012726
1719197122.0667605,764000,-0.06162774935364723
1719197151.0726314,768000,-0.05650477111339569
1719197180.3753927,772000,-0.046068791300058365
1719197209.250313,776000,-0.05323096737265587
1719197235.2919204,780000,-0.05287985876202583
1719197258.5438912,784000,-0.04523945599794388
1719197282.2370365,788000,-0.05458517000079155
1719197310.314555,792000,-0.05010712519288063
1719197341.2144356,796000,-0.06088605895638466
1719197367.875741,800000,-0.05473337695002556
1719197396.309705,804000,-0.05689067766070366
1719197425.5426364,808000,-0.04669257253408432
1719197454.5540287,812000,-0.04647839441895485
1719197482.3286514,816000,-0.056323688477277756
1719197509.616138,820000,-0.052689261734485626
1719197535.9797363,824000,-0.053855422884225845
1719197558.965903,828000,-0.04278015345335007
1719197582.2201128,832000,-0.05952468886971474
1719197610.867605,836000,-0.05520092323422432
1719197638.4118588,840000,-0.042818423360586166
1719197666.827389,844000,-0.05859094113111496
1719197694.1358495,848000,-0.05460856109857559
1719197721.562252,852000,-0.05695395544171333
1719197749.5205019,856000,-0.058121372014284134
1719197778.2462702,860000,-0.04091973975300789
1719197805.040967,864000,-0.0443989560008049
1719197834.3364882,868000,-0.04240771755576134
1719197857.7926319,872000,-0.05533113703131676
1719197880.021599,876000,-0.05303030461072922
1719197907.879199,880000,-0.04311227425932884
1719197937.3333185,884000,-0.05782781168818474
1719197966.0145245,888000,-0.04548824205994606
1719197994.3519065,892000,-0.04667440056800842
1719198021.6276639,896000,-0.05547862872481346
1719198049.8959541,900000,-0.058737996965646744
1719198077.1632724,904000,-0.05110738053917885
1719198101.9458196,908000,-0.050414279103279114
1719198126.054297,912000,-0.038998283445835114
1719198151.2984629,916000,-0.04021948575973511
1719198179.719498,920000,-0.054186876863241196
1719198207.2650213,924000,-0.05999266356229782
1719198234.354235,928000,-0.06204276904463768
1719198261.358395,932000,-0.06138220056891441
1719198288.9738297,936000,-0.04983752220869064
1719198316.7772894,940000,-0.053997430950403214
1719198344.5165038,944000,-0.06327652931213379
1719198366.946321,948000,-0.05195770412683487
1719198390.96324,952000,-0.056548357009887695
1719198419.3022962,956000,-0.054006755352020264
1719198447.778025,960000,-0.0497775599360466
1719198475.939374,964000,-0.047726817429065704
1719198504.079635,968000,-0.041628189384937286
1719198532.943484,972000,-0.053639426827430725
1719198559.4921832,976000,-0.04912351816892624
1719198587.848584,980000,-0.049840036779642105
1719198615.919832,984000,-0.04066447168588638
1719198641.6089158,988000,-0.05484480410814285
1719198664.3903046,992000,-0.04244351014494896
1719198688.9071605,996000,-0.04340308904647827
1719198717.125807,1000000,-0.045273307710886
1719198744.207543,1004000,-0.04624016210436821
1719198773.2033715,1008000,-0.05296546220779419
1719198801.9946475,1012000,-0.04338067024946213
1719198830.21588,1016000,-0.044903501868247986
1719198860.3713984,1020000,-0.0500577911734581
1719198887.9657764,1024000,-0.05245569720864296
1719198915.10252,1028000,-0.04406081512570381
1719198941.296986,1032000,-0.03549070283770561
1719198963.5399,1036000,-0.04936337471008301
1719198987.8544757,1040000,-0.05185908451676369
1719199014.7668438,1044000,-0.03961654379963875
1719199043.376816,1048000,-0.05024736747145653
1719199072.9454176,1052000,-0.043263014405965805
1719199099.972379,1056000,-0.04103488102555275
1719199128.633999,1060000,-0.04275467246770859
1719199155.9967167,1064000,-0.0460447333753109
1719199185.4907796,1068000,-0.05266445502638817
1719199212.5429773,1072000,-0.05036524310708046
1719199237.5798526,1076000,-0.049711961299180984
1719199260.477294,1080000,-0.043235067278146744
1719199285.8042133,1084000,-0.04809291288256645
1719199314.487571,1088000,-0.04954083636403084
1719199342.4138246,1092000,-0.044375237077474594
1719199369.8886638,1096000,-0.051680099219083786
1719199397.793487,1100000,-0.0500909648835659
1719199428.4284241,1104000,-0.05237942934036255
1719199455.0944576,1108000,-0.04794309288263321
1719199482.1005719,1112000,-0.0541534386575222
1719199508.904179,1116000,-0.049386076629161835
1719199532.4327648,1120000,-0.05084489285945892
1719199555.2556248,1124000,-0.05300682410597801
1719199581.1726468,1128000,-0.04978932812809944
1719199608.6648366,1132000,-0.04912613704800606
1719199635.5460396,1136000,-0.043169911950826645
1719199662.2712455,1140000,-0.042172372341156006
1719199689.9012663,1144000,-0.04974755644798279
1719199718.5804174,1148000,-0.05659528076648712
1719199745.9745045,1152000,-0.0600493848323822
1719199769.4360442,1156000,-0.04772931709885597
1719199791.8891218,1160000,-0.055558960884809494
1719199818.0588126,1164000,-0.04665210843086243
1719199845.9416428,1168000,-0.04632163792848587
1719199872.9725966,1172000,-0.05190405994653702
1719199900.7242208,1176000,-0.037462685257196426
1719199929.58182,1180000,-0.04167464002966881
1719199958.5468526,1184000,-0.04834217205643654
1719199985.9802718,1188000,-0.049050118774175644
1719200012.5268953,1192000,-0.04725410044193268
1719200034.973392,1196000,-0.049128852784633636
1719200058.5582092,1200000,-0.04853396862745285
1719200089.1207967,1204000,-0.05328761041164398
1719200121.0926063,1208000,-0.03988886997103691
1719200151.1802351,1212000,-0.05670870840549469
1719200185.370139,1216000,-0.05070328712463379
1719200215.2345774,1220000,-0.05516090244054794
1719200244.7824404,1224000,-0.042108435183763504
1719200270.3860188,1228000,-0.04704122990369797
1719200297.4470208,1232000,-0.05241534486413002
1719200330.4216433,1236000,-0.04841041564941406
1719200361.619979,1240000,-0.050081413239240646
1719200391.0965612,1244000,-0.0512707494199276
1719200420.2623003,1248000,-0.045492757111787796
1719200452.0588908,1252000,-0.050837691873311996
1719200485.196875,1256000,-0.04706844687461853
1719200512.889918,1260000,-0.04924923554062843
1719200535.9347548,1264000,-0.047015294432640076
1719200560.6128693,1268000,-0.044924162328243256
1719200590.5047247,1272000,-0.054695528000593185
1719200618.7300277,1276000,-0.04470957815647125
1719200649.6159446,1280000,-0.05459735542535782
1719200678.3753777,1284000,-0.044805705547332764
1719200705.7889063,1288000,-0.047015171498060226
1719200728.4606097,1292000,-0.05817021429538727
1719200755.7213292,1296000,-0.042646948248147964
1719200785.2118268,1300000,-0.04758087918162346
1719200815.7880096,1304000,-0.047340501099824905
1719200845.2062156,1308000,-0.048860080540180206
1719200874.1193826,1312000,-0.04310532659292221
1719200898.9508946,1316000,-0.046957794576883316
1719200924.9524148,1320000,-0.04996294900774956
1719200954.3194757,1324000,-0.0432395376265049
1719200983.4724302,1328000,-0.048305314034223557
1719201012.46022,1332000,-0.05159692466259003
1719201041.5806181,1336000,-0.041182760149240494
1719201070.1437216,1340000,-0.046192482113838196
1719201094.3149533,1344000,-0.04973367601633072
1719201120.6396327,1348000,-0.037247005850076675
1719201149.178481,1352000,-0.04921182617545128
1719201177.8007634,1356000,-0.04447793588042259
1719201205.8886173,1360000,-0.04869648814201355
1719201235.01722,1364000,-0.05010358989238739
1719201263.9498057,1368000,-0.04723922163248062
1719201288.0676703,1372000,-0.04692664369940758
1719201315.3274498,1376000,-0.04404909908771515
1719201345.4962568,1380000,-0.047721609473228455
1719201375.0871172,1384000,-0.04582434892654419
1719201405.8148067,1388000,-0.05342278257012367
1719201434.8868499,1392000,-0.04960062354803085
1719201463.9097185,1396000,-0.04916336014866829
1719201491.14824,1400000,-0.05141909047961235
1719201515.3700335,1404000,-0.051134880632162094
1719201542.1985836,1408000,-0.050054412335157394
1719201571.27706,1412000,-0.049493689090013504
1719201601.270332,1416000,-0.04952248930931091
1719201634.3760073,1420000,-0.05297673121094704
1719201667.7940266,1424000,-0.04869801923632622
1719201698.7208304,1428000,-0.039000384509563446
1719201730.4490414,1432000,-0.05753409489989281
1719201755.4425914,1436000,-0.05120012164115906
1719201780.346588,1440000,-0.04587119445204735
1719201808.8809242,1444000,-0.04653872177004814
1719201840.275077,1448000,-0.04859282076358795
1719201870.3488374,1452000,-0.051029305905103683
1719201900.1676466,1456000,-0.04875103384256363
1719201931.502296,1460000,-0.04508440941572189
1719201961.8107235,1464000,-0.05278749018907547
1719201985.764422,1468000,-0.03848010674118996
1719202012.8060365,1472000,-0.052963096648454666
1719202044.3197339,1476000,-0.053575512021780014
1719202075.0530431,1480000,-0.050056342035532
1719202105.2076151,1484000,-0.04777807369828224
1719202135.9507344,1488000,-0.05241483077406883
1719202166.3342369,1492000,-0.04037375748157501
1719202196.0878823,1496000,-0.04274994507431984
1719202221.0753212,1500000,-0.05367309972643852
1719202245.6587873,1504000,-0.05384759232401848
1719202275.4786623,1508000,-0.04898713156580925
1719202305.743616,1512000,-0.04756387695670128
1719202335.8758886,1516000,-0.04208163544535637
1719202367.418814,1520000,-0.052252668887376785
1719202398.2090936,1524000,-0.05216831713914871
1719202428.2867885,1528000,-0.04294998571276665
1719202452.8469253,1532000,-0.05597026273608208
1719202478.0391233,1536000,-0.05182546004652977
1719202507.1507986,1540000,-0.05099693313241005
1719202536.466807,1544000,-0.04978214204311371
1719202566.8500826,1548000,-0.04686470702290535
1719202596.977076,1552000,-0.0512230359017849
1719202626.5666034,1556000,-0.055387578904628754
1719202652.4744086,1560000,-0.04569632187485695
1719202680.6112366,1564000,-0.048300329595804214
1719202710.9665372,1568000,-0.05218832939863205
1719202740.7541516,1572000,-0.04404163360595703
1719202770.177743,1576000,-0.04816005378961563
1719202799.7838619,1580000,-0.048349782824516296
1719202825.5465744,1584000,-0.04434740170836449
1719202850.1362758,1588000,-0.04926616698503494
1719202879.5827742,1592000,-0.039022136479616165
1719202908.4241939,1596000,-0.043277472257614136
1719202937.7264595,1600000,-0.04848845675587654
1719202968.8629115,1604000,-0.053944192826747894
1719203000.0234218,1608000,-0.051984887570142746
1719203030.462036,1612000,-0.04378553479909897
1719203054.9631734,1616000,-0.044997598975896835
1719203078.6494195,1620000,-0.0483664944767952
1719203108.741038,1624000,-0.0503879077732563
1719203138.1261353,1628000,-0.059283409267663956
1719203168.155316,1632000,-0.049601491540670395
1719203197.0669155,1636000,-0.0548817478120327
1719203229.1955278,1640000,-0.05561089143157005
1719203258.144621,1644000,-0.04562760144472122
1719203287.290244,1648000,-0.044927168637514114
1719203315.2362647,1652000,-0.045097265392541885
1719203339.006417,1656000,-0.05442073568701744
1719203365.782924,1660000,-0.050825051963329315
1719203394.9920769,1664000,-0.0501723475754261
1719203425.5288236,1668000,-0.04610559716820717
1719203455.258505,1672000,-0.050848860293626785
1719203485.8127651,1676000,-0.05653788894414902
1719203513.9799876,1680000,-0.04379386454820633
1719203542.4429739,1684000,-0.04731621965765953
1719203566.9327273,1688000,-0.05295193940401077
1719203590.2548676,1692000,-0.05176791921257973
1719203618.4779358,1696000,-0.04593352973461151
1719203647.5894237,1700000,-0.044742584228515625
1719203677.9173107,1704000,-0.05444027855992317
1719203706.4250782,1708000,-0.053551893681287766
1719203736.0539439,1712000,-0.04943477734923363
1719203764.5034463,1716000,-0.04183487966656685
1719203793.4420602,1720000,-0.04690747335553169
1719203821.4084673,1724000,-0.04760805889964104
1719203845.761444,1728000,-0.05265362560749054
1719203871.380992,1732000,-0.04698739945888519
1719203903.2053623,1736000,-0.04059869050979614
1719203931.902164,1740000,-0.05543477460741997
1719203960.4548357,1744000,-0.05092894285917282
1719203990.687755,1748000,-0.0559798926115036
1719204020.045683,1752000,-0.052360422909259796
1719204047.9440188,1756000,-0.05193321406841278
1719204072.0347922,1760000,-0.05075594410300255
1719204097.5814314,1764000,-0.05384940281510353
1719204127.3073153,1768000,-0.04598287120461464
1719204156.1489313,1772000,-0.05564591661095619
1719204184.2673666,1776000,-0.053422700613737106
1719204214.9840317,1780000,-0.04830985143780708
1719204243.5335448,1784000,-0.051570869982242584
1719204272.724865,1788000,-0.05970755219459534
1719204302.1913605,1792000,-0.041849229484796524
1719204327.4483397,1796000,-0.04471777379512787
1719204350.8153634,1800000,-0.04828673601150513
1719204378.0244343,1804000,-0.052424438297748566
1719204406.1558402,1808000,-0.05102209001779556
1719204435.7115228,1812000,-0.049408018589019775
1719204465.0887687,1816000,-0.054036617279052734
1719204493.611195,1820000,-0.04815375804901123
1719204523.100619,1824000,-0.05250314995646477
1719204553.329218,1828000,-0.05183929577469826
1719204579.9730232,1832000,-0.052322227507829666
1719204605.3334708,1836000,-0.04820095747709274
1719204632.4062567,1840000,-0.049114469438791275
1719204662.3533375,1844000,-0.052031856030225754
1719204691.159029,1848000,-0.0531759038567543
1719204719.6436045,1852000,-0.05075235292315483
1719204749.1631215,1856000,-0.04213826358318329
1719204778.552954,1860000,-0.042352307587862015
1719204807.617074,1864000,-0.052868492901325226
1719204837.5522406,1868000,-0.04985448718070984
1719204861.8152337,1872000,-0.05010566487908363
1719204886.7753978,1876000,-0.04915986582636833
1719204916.4298747,1880000,-0.0510527640581131
1719204947.3926833,1884000,-0.04954076558351517
1719204977.0757518,1888000,-0.056218232959508896
1719205007.6516652,1892000,-0.04613137245178223
1719205038.412845,1896000,-0.04199596494436264
1719205068.9679303,1900000,-0.04878292232751846
1719205098.5848868,1904000,-0.05177275091409683
1719205122.983704,1908000,-0.0489685945212841
1719205147.4017837,1912000,-0.042990051209926605
1719205176.4292517,1916000,-0.052083760499954224
1719205207.6221576,1920000,-0.052117373794317245
1719205238.4556332,1924000,-0.043228261172771454
1719205267.76322,1928000,-0.03846056014299393
1719205298.1856616,1932000,-0.057218413800001144
1719205329.2297738,1936000,-0.05153164640069008
1719205355.2399929,1940000,-0.03991103172302246
1719205379.6620169,1944000,-0.04844464734196663
1719205408.170769,1948000,-0.04647501930594444
1719205437.4555953,1952000,-0.045305732637643814
1719205467.3813133,1956000,-0.04885907843708992
1719205496.978628,1960000,-0.05642414093017578
1719205526.7058563,1964000,-0.05120984464883804
1719205556.134191,1968000,-0.047143302857875824
1719205585.8149817,1972000,-0.051431804895401
1719205610.3348396,1976000,-0.0464891642332077
1719205634.4509125,1980000,-0.0517129972577095
1719205662.8639593,1984000,-0.0504569374024868
1719205693.9598606,1988000,-0.04949187487363815
1719205724.0277417,1992000,-0.050467755645513535
1719205752.559021,1996000,-0.04500352591276169
1719205781.6525753,2000000,-0.04882185533642769
1719205811.2826943,2004000,-0.04459470137953758
1719205839.4487805,2008000,-0.053251564502716064
1719205868.8607686,2012000,-0.04886258393526077
1719205893.0409772,2016000,-0.04616115242242813
1719205919.0327132,2020000,-0.062358308583498
1719205948.4222193,2024000,-0.04580781236290932
1719205977.6224027,2028000,-0.04440838098526001
1719206006.7659125,2032000,-0.044536441564559937
1719206035.363544,2036000,-0.053266577422618866
1719206063.5952153,2040000,-0.044449154287576675
1719206092.4631531,2044000,-0.046541061252355576
1719206121.3913944,2048000,-0.0541963167488575
1719206150.8802238,2052000,-0.044004082679748535
1719206177.1777139,2056000,-0.05706743896007538
1719206200.4435728,2060000,-0.05990849807858467
1719206231.434447,2064000,-0.053608912974596024
1719206259.9122555,2068000,-0.04719279706478119
1719206287.8672135,2072000,-0.04522072896361351
1719206317.1294773,2076000,-0.052192095667123795
1719206345.8291526,2080000,-0.05641256645321846
1719206374.5007913,2084000,-0.05076141655445099
1719206404.632551,2088000,-0.04847029596567154
1719206432.728056,2092000,-0.04411584883928299
1719206457.3914115,2096000,-0.04670298472046852
1719206483.713216,2100000,-0.04987591132521629
1719206513.978248,2104000,-0.052660271525382996
1719206543.5163717,2108000,-0.04679398983716965
1719206573.2124236,2112000,-0.044733189046382904
1719206602.5265074,2116000,-0.0521295964717865
1719206631.3323593,2120000,-0.04747892543673515
1719206660.1400914,2124000,-0.05117581784725189
1719206688.3001785,2128000,-0.049338966608047485
1719206712.2494943,2132000,-0.04916487634181976
1719206736.9883168,2136000,-0.04948321357369423
1719206766.8839319,2140000,-0.05153058096766472
1719206797.3725722,2144000,-0.048600729554891586
1719206826.6418977,2148000,-0.04900112748146057
1719206856.7301533,2152000,-0.05400656536221504
1719206886.2793872,2156000,-0.04953238368034363
1719206916.3937514,2160000,-0.050485774874687195
1719206946.7247777,2164000,-0.05799923092126846
1719206974.9146826,2168000,-0.056547608226537704
1719206998.802352,2172000,-0.05456044524908066
1719207023.9918265,2176000,-0.046183742582798004
1719207054.9537683,2180000,-0.05630367621779442
1719207085.2380295,2184000,-0.04468517005443573
1719207115.6333554,2188000,-0.04888495057821274
1719207147.5109408,2192000,-0.04768304526805878
1719207176.7095985,2196000,-0.051101282238960266
1719207206.3687413,2200000,-0.04975222423672676
1719207234.170797,2204000,-0.04810725525021553
1719207259.2155094,2208000,-0.05525815486907959
1719207286.3568778,2212000,-0.054964642971754074
1719207316.750245,2216000,-0.05451640486717224
1719207346.4999912,2220000,-0.05434848368167877
1719207376.665158,2224000,-0.05352197587490082
1719207407.0693598,2228000,-0.047314077615737915
1719207437.6160777,2232000,-0.04973794147372246
1719207466.7151356,2236000,-0.057069435715675354
1719207496.4205608,2240000,-0.049965959042310715
1719207520.303425,2244000,-0.0582522451877594
1719207546.5396674,2248000,-0.04338768869638443
1719207576.9709291,2252000,-0.045477140694856644
1719207606.651353,2256000,-0.05535232648253441
1719207637.4267037,2260000,-0.042028479278087616
1719207666.389218,2264000,-0.049076613038778305
1719207695.9052892,2268000,-0.05427795648574829
1719207725.7895591,2272000,-0.05239575728774071
1719207755.6849658,2276000,-0.05437014251947403
1719207779.093419,2280000,-0.042668115347623825
1719207803.7908242,2284000,-0.04320722445845604
1719207834.5878596,2288000,-0.04957905411720276
1719207865.7107344,2292000,-0.051603130996227264
1719207896.624016,2296000,-0.05671171098947525
1719207925.7587008,2300000,-0.05279526859521866
1719207958.0613298,2304000,-0.046998120844364166
1719207987.030516,2308000,-0.05685535818338394
1719208013.0130107,2312000,-0.04499185457825661
1719208037.0538657,2316000,-0.046302370727062225
1719208065.4811957,2320000,-0.05938062444329262
1719208096.090454,2324000,-0.05666583403944969
1719208125.0211747,2328000,-0.05693608894944191
1719208153.9600387,2332000,-0.05063775181770325
1719208183.2823935,2336000,-0.051928479224443436
1719208211.9810908,2340000,-0.053613897413015366
1719208240.1473458,2344000,-0.05127371847629547
1719208263.3785214,2348000,-0.055455394089221954
1719208290.260721,2352000,-0.05275914445519447
1719208318.2283003,2356000,-0.04665590077638626
1719208345.8783448,2360000,-0.05254952237010002
1719208375.5082402,2364000,-0.055450718849897385
1719208407.5156624,2368000,-0.050765495747327805
1719208436.9463358,2372000,-0.04856102541089058
1719208467.4509604,2376000,-0.05504705384373665
1719208494.8753245,2380000,-0.05796339362859726
1719208518.5346787,2384000,-0.05075182020664215
1719208544.2568705,2388000,-0.05582032352685928
1719208571.6464505,2392000,-0.05669926479458809
1719208601.06081,2396000,-0.05339759215712547
1719208629.8519297,2400000,-0.044554974883794785
1719208658.7900615,2404000,-0.049808479845523834
1719208686.981648,2408000,-0.05459859222173691
1719208715.1177175,2412000,-0.06172361969947815
1719208746.177773,2416000,-0.05114904046058655
1719208770.8844788,2420000,-0.057854097336530685
1719208794.4673843,2424000,-0.04889801889657974
1719208824.9411433,2428000,-0.04746188223361969
1719208856.1396482,2432000,-0.051854535937309265
1719208888.1392226,2436000,-0.05705864354968071
1719208917.0884676,2440000,-0.05003899708390236
1719208947.2623782,2444000,-0.04728470742702484
1719208978.4815896,2448000,-0.05433041229844093
1719209007.1045048,2452000,-0.050597645342350006
1719209032.5591342,2456000,-0.05011558160185814
1719209055.9332385,2460000,-0.05325297266244888
1719209083.8754718,2464000,-0.05396878346800804
1719209114.5293734,2468000,-0.0553082637488842
1719209144.662767,2472000,-0.05353143811225891
1719209173.775027,2476000,-0.058012042194604874
1719209203.8409514,2480000,-0.0548611581325531
1719209233.1098151,2484000,-0.048661716282367706
1719209262.9378388,2488000,-0.058767881244421005
1719209292.7593234,2492000,-0.05067652091383934
1719209319.8598557,2496000,-0.054881297051906586
1719209344.7708707,2500000,-0.05257478356361389
