Wall time,Step,Value
1719192057.3116584,4000,0.019594896584749222
1719192086.285603,8000,0.025533422827720642
1719192113.117736,12000,0.02890949696302414
1719192136.0574212,16000,0.02896467223763466
1719192162.3123596,20000,0.019367769360542297
1719192192.0898445,24000,0.01679152250289917
1719192221.408053,28000,0.014168511144816875
1719192249.7826533,32000,0.019373401999473572
1719192275.0240278,36000,0.01653500646352768
1719192298.1127071,40000,0.01697802171111107
1719192326.2757292,44000,0.017655961215496063
1719192359.7678192,48000,0.01674846187233925
1719192389.3216481,52000,0.016941994428634644
1719192418.12228,56000,0.01817448064684868
1719192445.0577576,60000,0.01633375696837902
1719192472.6210604,64000,0.01568487286567688
1719192495.6730378,68000,0.01832680217921734
1719192518.85022,72000,0.017683150246739388
1719192542.455791,76000,0.015118474140763283
1719192570.6010113,80000,0.018146557733416557
1719192598.077427,84000,0.017564648762345314
1719192626.631643,88000,0.01690051704645157
1719192653.877111,92000,0.019724596291780472
1719192677.6472676,96000,0.015300488099455833
1719192701.9595323,100000,0.018067747354507446
1719192727.2807596,104000,0.015294427052140236
1719192754.7093947,108000,0.016474008560180664
1719192782.7914078,112000,0.017533093690872192
1719192810.8814685,116000,0.016778502613306046
1719192838.4196246,120000,0.01579958014190197
1719192862.3037097,124000,0.018013909459114075
1719192884.421473,128000,0.01628801040351391
1719192909.6940508,132000,0.017146890982985497
1719192938.6158216,136000,0.014031587168574333
1719192967.293047,140000,0.01675836741924286
1719192994.9357142,144000,0.015856456011533737
1719193026.1839428,148000,0.016145439818501472
1719193049.2718506,152000,0.015968453139066696
1719193071.5621529,156000,0.0186593160033226
1719193096.3647802,160000,0.01796424388885498
1719193125.5914624,164000,0.015524732880294323
1719193153.5744994,168000,0.01655673421919346
1719193183.2525327,172000,0.017301330342888832
1719193211.5489254,176000,0.015558194369077682
1719193235.833253,180000,0.01422798726707697
1719193258.451822,184000,0.0178073663264513
1719193286.3872235,188000,0.015555523335933685
1719193313.9691648,192000,0.016106249764561653
1719193341.5179262,196000,0.01600697822868824
1719193369.8374054,200000,0.016966089606285095
1719193395.3585746,204000,0.01901332661509514
1719193418.955652,208000,0.01621197536587715
1719193441.7525096,212000,0.01560750138014555
1719193468.3594964,216000,0.018107842653989792
1719193496.9283924,220000,0.016373392194509506
1719193525.5307832,224000,0.015581045299768448
1719193553.0024793,228000,0.015561212785542011
1719193580.0921671,232000,0.016235634684562683
1719193604.6303113,236000,0.014929607510566711
1719193628.8090696,240000,0.015336497686803341
1719193654.6159399,244000,0.01499774120748043
1719193682.9585228,248000,0.01470352616161108
1719193712.7669342,252000,0.015621759928762913
1719193739.9712949,256000,0.01586291193962097
1719193766.9929101,260000,0.016605159267783165
1719193792.0351834,264000,0.014391368255019188
1719193816.3561628,268000,0.015652963891625404
1719193840.999396,272000,0.015233379788696766
1719193868.7887192,276000,0.014469115994870663
1719193897.914137,280000,0.015562212094664574
1719193925.0326717,284000,0.017299223691225052
1719193954.1505375,288000,0.013509592041373253
1719193984.0444946,292000,0.013382751494646072
1719194008.0065591,296000,0.01585499942302704
1719194032.7470684,300000,0.014053292572498322
1719194058.3956623,304000,0.016038870438933372
1719194085.0951993,308000,0.015859125182032585
1719194112.124362,312000,0.012797708623111248
1719194138.668511,316000,0.01922428421676159
1719194166.4711165,320000,0.01587163656949997
1719194191.856523,324000,0.016264911741018295
1719194214.211623,328000,0.015079115517437458
1719194237.7407975,332000,0.012722581624984741
1719194267.8538656,336000,0.01746254786849022
1719194294.53532,340000,0.015445305034518242
1719194321.631387,344000,0.014049304649233818
1719194348.9620953,348000,0.011601625941693783
1719194377.0367932,352000,0.013108965940773487
1719194399.8744464,356000,0.016923140734434128
1719194422.2879782,360000,0.014057669788599014
1719194449.1983302,364000,0.01615603081882
1719194477.2724698,368000,0.013940521515905857
1719194504.7386355,372000,0.01312647107988596
1719194531.7138274,376000,0.011941114440560341
1719194559.57711,380000,0.013343984261155128
1719194582.9166443,384000,0.011622628197073936
1719194606.1667547,388000,0.01068396307528019
1719194631.5807636,392000,0.012151654809713364
1719194659.2390149,396000,0.012919575907289982
1719194687.8956625,400000,0.012723589316010475
1719194715.9008253,404000,0.012871581129729748
1719194742.8734794,408000,0.012972865253686905
1719194769.8125825,412000,0.010068695992231369
1719194795.9451485,416000,0.014620039612054825
1719194819.976805,420000,0.010330396704375744
1719194843.4315345,424000,0.012179529294371605
1719194870.8476882,428000,0.01268080621957779
1719194898.5782526,432000,0.012173889204859734
1719194926.2794614,436000,0.013765718787908554
1719194954.7421255,440000,0.013057862408459187
1719194982.412115,444000,0.014611180871725082
1719195008.0823932,448000,0.012659602798521519
1719195030.0129385,452000,0.012956352904438972
1719195053.0844746,456000,0.011972079984843731
1719195080.9449687,460000,0.013868754729628563
1719195108.0553086,464000,0.012043901719152927
1719195134.7367616,468000,0.012061074376106262
1719195162.4413497,472000,0.01155586913228035
1719195191.634374,476000,0.013295648619532585
1719195218.9636087,480000,0.01069182064384222
1719195243.0470018,484000,0.013012448325753212
1719195265.929916,488000,0.012467456050217152
1719195291.8193052,492000,0.01101485826075077
1719195320.2305622,496000,0.013140205293893814
1719195348.0010366,500000,0.013114692643284798
1719195374.8286343,504000,0.011768603697419167
1719195403.8650146,508000,0.01280373614281416
1719195432.9128413,512000,0.011567240580916405
1719195461.4395468,516000,0.012740835547447205
1719195489.113726,520000,0.012471627444028854
1719195512.906478,524000,0.010898266918957233
1719195535.2942145,528000,0.013051041401922703
1719195560.5510252,532000,0.011109575629234314
1719195589.7132626,536000,0.012155961245298386
1719195617.8039353,540000,0.01182587817311287
1719195645.2714603,544000,0.011816276237368584
1719195672.514779,548000,0.013324210420250893
1719195699.9543142,552000,0.010987295769155025
1719195728.4874837,556000,0.011882639490067959
1719195752.2650235,560000,0.012148159556090832
