Wall time,Step,Value
1719192045.7126281,4000,4.596651554107666
1719192071.861804,8000,4.562257766723633
1719192099.6331007,12000,4.490668296813965
1719192125.1895466,16000,4.487344264984131
1719192148.8764994,20000,4.463398456573486
1719192180.00559,24000,4.441554546356201
1719192208.7636445,28000,4.410863876342773
1719192238.7402163,32000,4.382143497467041
1719192264.6155722,36000,4.36046028137207
1719192288.439804,40000,4.33697509765625
1719192312.7022493,44000,4.307497024536133
1719192345.7308142,48000,4.293949604034424
1719192378.9579318,52000,4.2586164474487305
1719192407.3383608,56000,4.227107048034668
1719192435.3425422,60000,4.2081298828125
1719192461.9470265,64000,4.204613208770752
1719192488.592258,68000,4.140572547912598
1719192511.4153738,72000,4.1236066818237305
1719192534.6094353,76000,4.15356969833374
1719192560.9968617,80000,4.120920658111572
1719192587.8812945,84000,4.09281587600708
1719192616.4199398,88000,4.090365886688232
1719192643.7903342,92000,4.064566612243652
1719192668.2552874,96000,4.067249298095703
1719192691.3799448,100000,4.067269325256348
1719192714.750734,104000,3.986346960067749
1719192742.9940236,108000,3.986722230911255
1719192770.082608,112000,3.9320051670074463
1719192797.0154104,116000,3.9189348220825195
1719192825.3735847,120000,3.9023659229278564
1719192850.2651489,124000,3.8292577266693115
1719192873.8224719,128000,3.8335227966308594
1719192898.0278273,132000,3.715874195098877
1719192924.2733397,136000,3.723750114440918
1719192952.9804404,140000,3.6635546684265137
1719192981.0491598,144000,3.6560254096984863
1719193011.5646636,148000,3.6425774097442627
1719193038.3805323,152000,3.665192127227783
1719193061.6357443,156000,3.598634719848633
1719193086.3410122,160000,3.6197032928466797
1719193112.98482,164000,3.4299509525299072
1719193142.2450566,168000,3.507453203201294
1719193170.967948,172000,3.5640509128570557
1719193199.8537536,176000,3.484004497528076
1719193224.6715739,180000,3.4686224460601807
1719193249.1581676,184000,3.3369126319885254
1719193276.8311834,188000,3.41121244430542
1719193305.3853781,192000,3.2591636180877686
1719193332.7370563,196000,3.382131814956665
1719193361.6207392,200000,3.329152822494507
1719193389.6375139,204000,3.317403554916382
1719193412.412436,208000,3.278095245361328
1719193437.2300434,212000,3.383317470550537
1719193461.9345775,216000,3.1811375617980957
1719193491.4687746,220000,3.3806216716766357
1719193520.2914844,224000,3.3331782817840576
1719193547.96948,228000,3.241926431655884
1719193575.399631,232000,3.212209701538086
1719193601.0814967,236000,3.165156602859497
1719193625.3856962,240000,3.2942519187927246
1719193649.959354,244000,3.1320903301239014
1719193679.188962,248000,3.100599527359009
1719193708.96785,252000,3.159404993057251
1719193736.438824,256000,3.1750950813293457
1719193763.7137303,260000,3.0267229080200195
1719193789.6642597,264000,2.925846576690674
1719193814.7548892,268000,3.0410261154174805
1719193838.7022758,272000,2.993727684020996
1719193866.1626697,276000,3.0360846519470215
1719193896.0984848,280000,2.9538345336914062
1719193923.8475428,284000,2.9155008792877197
1719193952.8501182,288000,2.898956060409546
1719193982.8425934,292000,3.0918216705322266
1719194007.0224485,296000,3.0100255012512207
1719194031.8216188,300000,3.122141122817993
1719194057.4545326,304000,2.997032642364502
1719194085.1329992,308000,2.86138916015625
1719194112.3846953,312000,2.976985454559326
1719194139.5501683,316000,2.6723175048828125
1719194166.9989502,320000,2.8487253189086914
1719194192.5077012,324000,2.953556537628174
1719194214.9911776,328000,2.72723126411438
1719194238.6076572,332000,2.790855884552002
1719194268.3760707,336000,2.686953067779541
1719194296.270792,340000,2.851670265197754
1719194323.980941,344000,2.820650815963745
1719194351.9365065,348000,2.862016439437866
1719194380.152299,352000,2.7721261978149414
1719194403.8462036,356000,2.7529709339141846
1719194426.4284334,360000,2.696864604949951
1719194454.601108,364000,2.7573444843292236
1719194481.7598755,368000,2.787586212158203
1719194509.0352373,372000,2.5812015533447266
1719194536.6594834,376000,2.7624504566192627
1719194563.7162995,380000,2.658662796020508
1719194587.694267,384000,2.6013288497924805
1719194611.2961485,388000,2.622737407684326
1719194638.3458881,392000,2.733153820037842
1719194666.726095,396000,2.8010926246643066
1719194693.9620755,400000,2.5602521896362305
1719194721.410947,404000,2.535205841064453
1719194748.5560396,408000,2.5665576457977295
1719194776.1583369,412000,2.6490378379821777
1719194801.1750858,416000,2.6318676471710205
1719194824.7421136,420000,2.52241587638855
1719194848.8648107,424000,2.56076717376709
1719194876.0468857,428000,2.4482200145721436
1719194903.4863634,432000,2.5411598682403564
1719194931.588449,436000,2.534818172454834
1719194960.6296349,440000,2.431034803390503
1719194988.4218125,444000,2.536818027496338
1719195013.731306,448000,2.456819534301758
1719195037.007767,452000,2.3952596187591553
1719195062.2441614,456000,2.611408233642578
1719195089.9548666,460000,2.3100435733795166
1719195117.551573,464000,2.5510029792785645
1719195144.9892704,468000,2.3128180503845215
1719195173.401465,472000,2.488847255706787
1719195201.3031251,476000,2.679500102996826
1719195227.6251788,480000,2.627873182296753
1719195250.357875,484000,2.426621675491333
1719195273.4362373,488000,2.4340531826019287
1719195301.154088,492000,2.327596426010132
1719195329.1290593,496000,2.127819299697876
1719195357.1260223,500000,2.2349331378936768
1719195386.3070772,504000,2.4071006774902344
1719195413.6150916,508000,2.2974283695220947
1719195441.3930848,512000,2.1776657104492188
1719195469.5414472,516000,2.397026538848877
1719195497.7023487,520000,2.2467801570892334
1719195520.6545153,524000,2.334202766418457
1719195543.0858428,528000,2.2650325298309326
1719195572.5861907,532000,2.109832525253296
1719195599.8176699,536000,2.25429630279541
1719195628.7090719,540000,2.320833206176758
1719195658.1330106,544000,2.1187186241149902
1719195687.389619,548000,2.07863712310791
1719195716.5026855,552000,2.290910243988037
1719195743.6913838,556000,2.2193872928619385
1719195769.6499689,560000,2.224708318710327
1719195798.930202,564000,2.135279893875122
1719195828.1473956,568000,2.2140872478485107
1719195859.5574887,572000,2.1205244064331055
1719195888.8580897,576000,2.2992441654205322
1719195917.3553433,580000,2.28649640083313
1719195945.4207973,584000,2.33909010887146
1719195970.3584323,588000,2.186786651611328
1719195997.0715563,592000,2.1710376739501953
1719196025.2690258,596000,2.255523681640625
1719196052.6773274,600000,2.2932279109954834
1719196081.979838,604000,2.1917002201080322
1719196109.4915717,608000,2.059316873550415
1719196139.1073456,612000,2.4103004932403564
1719196169.4452631,616000,2.14685320854187
1719196195.0260205,620000,2.404611349105835
1719196217.6922596,624000,2.105034828186035
1719196242.1076248,628000,2.0812461376190186
1719196269.381588,632000,2.154885768890381
1719196296.334245,636000,1.9816851615905762
1719196324.1244013,640000,2.187141180038452
1719196351.8225806,644000,1.9644992351531982
1719196379.6861827,648000,2.126255512237549
1719196406.9697912,652000,2.0607240200042725
1719196434.3222315,656000,2.093789577484131
1719196461.2218385,660000,1.9498941898345947
1719196485.550756,664000,2.222632884979248
1719196509.2018058,668000,2.133723497390747
1719196536.4623024,672000,2.069049119949341
1719196563.8234382,676000,2.1482534408569336
1719196591.0241296,680000,2.03704833984375
1719196619.0829024,684000,1.826326608657837
1719196646.4066541,688000,1.9650623798370361
1719196674.207535,692000,2.124190330505371
1719196700.2524369,696000,2.178051710128784
1719196722.904942,700000,2.0708537101745605
1719196749.181871,704000,2.043696880340576
1719196776.7624626,708000,2.032562494277954
1719196805.3292227,712000,2.0246851444244385
1719196834.524504,716000,2.0764448642730713
1719196861.7733727,720000,1.8303420543670654
1719196889.5436072,724000,2.120044469833374
1719196917.4186862,728000,2.0592291355133057
1719196943.1695812,732000,1.9169148206710815
1719196965.7861686,736000,2.0665009021759033
1719196989.6850514,740000,2.062251567840576
1719197017.0491877,744000,1.6599878072738647
1719197044.6547964,748000,1.8619303703308105
1719197071.9716406,752000,2.0082364082336426
1719197101.5936313,756000,1.9607921838760376
