Wall time,Step,Value
1719192045.6919296,4000,38.430057525634766
1719192071.840997,8000,37.484092712402344
1719192099.6135466,12000,35.690284729003906
1719192125.171252,16000,35.95885467529297
1719192148.8534307,20000,35.8588981628418
1719192179.9776087,24000,40.20611572265625
1719192208.7424653,28000,37.19694519042969
1719192238.7176886,32000,38.790977478027344
1719192264.5961585,36000,38.38774490356445
1719192288.4192271,40000,38.02615737915039
1719192312.6795921,44000,38.45873260498047
1719192345.7053957,48000,36.985286712646484
1719192378.930187,52000,38.29997634887695
1719192407.3132446,56000,39.594398498535156
1719192435.3195646,60000,38.800209045410156
1719192461.9052327,64000,36.292362213134766
1719192488.5734594,68000,39.06497573852539
1719192511.3923671,72000,40.75103759765625
1719192534.5903366,76000,38.28805160522461
1719192560.9746637,80000,38.681427001953125
1719192587.8551345,84000,39.70744705200195
1719192616.395866,88000,38.653663635253906
1719192643.763745,92000,38.82337188720703
1719192668.2325776,96000,38.28852081298828
1719192691.3626146,100000,36.28846740722656
1719192714.727948,104000,38.84757614135742
1719192742.9690838,108000,37.808555603027344
1719192770.0561287,112000,38.847354888916016
1719192796.9921997,116000,38.19837188720703
1719192825.3531213,120000,37.37725067138672
1719192850.2455518,124000,39.2236213684082
1719192873.8061743,128000,38.069705963134766
1719192898.009971,132000,39.34331512451172
1719192924.2525773,136000,37.34018325805664
1719192952.954124,140000,39.436767578125
1719192981.0271854,144000,38.952857971191406
1719193011.5453327,148000,38.716346740722656
1719193038.3639486,152000,37.441463470458984
1719193061.6182785,156000,38.006500244140625
1719193086.3176029,160000,36.26866912841797
1719193112.9587064,164000,40.527671813964844
1719193142.2175307,168000,38.19991683959961
1719193170.943643,172000,36.40345764160156
1719193199.8332767,176000,37.74557876586914
1719193224.6513443,180000,38.492347717285156
1719193249.1395822,184000,40.7087516784668
1719193276.8080907,188000,38.6017951965332
1719193305.3602426,192000,41.541954040527344
1719193332.7092144,196000,38.71982192993164
1719193361.594666,200000,39.21585464477539
1719193389.6176708,204000,38.9908447265625
1719193412.3924184,208000,39.087425231933594
1719193437.2079134,212000,37.25476837158203
1719193461.9066122,216000,40.559566497802734
1719193491.4449146,220000,37.72541046142578
1719193520.263745,224000,37.997703552246094
1719193547.9465318,228000,39.38256072998047
1719193575.3738117,232000,39.76584243774414
1719193601.0618784,236000,39.92673110961914
1719193625.3659465,240000,37.14397048950195
1719193649.930865,244000,39.27770233154297
1719193679.1602786,248000,39.89947509765625
1719193708.9445748,252000,37.75090026855469
1719193736.410916,256000,38.44260787963867
1719193763.6911051,260000,40.328086853027344
1719193789.6421738,264000,41.01913070678711
1719193814.735478,268000,38.862178802490234
1719193838.6750937,272000,39.64805603027344
1719193866.1357324,276000,38.74258804321289
1719193896.0759256,280000,40.040748596191406
1719193923.824541,284000,41.15085220336914
1719193952.8244538,288000,40.64174270629883
1719193982.8190699,292000,37.63887405395508
1719194007.0022383,296000,38.514678955078125
1719194031.7984009,300000,36.659610748291016
1719194057.4321759,304000,38.00539779663086
1719194085.1113951,308000,39.98647689819336
1719194112.3627543,312000,38.5031852722168
1719194139.523361,316000,42.185218811035156
1719194166.97863,320000,39.71466064453125
1719194192.4906802,324000,38.04389190673828
1719194214.976676,328000,41.11439895629883
1719194238.5890377,332000,40.150508880615234
1719194268.3554916,336000,41.3608512878418
1719194296.2498486,340000,38.671112060546875
1719194323.9601955,344000,39.32111740112305
1719194351.9153078,348000,38.442100524902344
1719194380.1351075,352000,39.515419006347656
1719194403.8281565,356000,39.4998664855957
1719194426.401587,360000,39.733158111572266
1719194454.5774791,364000,39.033119201660156
1719194481.7318163,368000,38.231319427490234
1719194509.013037,372000,41.44102478027344
1719194536.6329975,376000,38.806480407714844
1719194563.6935482,380000,39.74040985107422
1719194587.6770585,384000,40.562435150146484
1719194611.2811353,388000,40.55529022216797
1719194638.321699,392000,39.270118713378906
1719194666.7041607,396000,37.67522430419922
1719194693.933744,400000,41.14094543457031
1719194721.3907313,404000,40.5140495300293
1719194748.5294034,408000,40.05317306518555
1719194776.1342528,412000,38.804771423339844
1719194801.1575725,416000,39.662681579589844
1719194824.726198,420000,40.413719177246094
1719194848.8441012,424000,39.908233642578125
1719194876.0246506,428000,40.94729232788086
1719194903.4652321,432000,39.25440216064453
1719194931.567254,436000,39.46599578857422
1719194960.605287,440000,40.61589813232422
1719194988.3996747,444000,39.5609245300293
1719195013.7130842,448000,39.88523483276367
1719195036.9892418,452000,40.60271453857422
1719195062.2180598,456000,38.687503814697266
1719195089.9294121,460000,41.511295318603516
1719195117.52843,464000,38.64803695678711
1719195144.968964,468000,41.52545166015625
1719195173.377185,472000,39.343910217285156
1719195201.2795784,476000,36.58032989501953
1719195227.606679,480000,37.49172592163086
1719195250.3386552,484000,39.04954147338867
1719195273.4122324,488000,39.3491096496582
1719195301.1310642,492000,40.00057601928711
1719195329.1090744,496000,42.3512077331543
1719195357.1065784,500000,41.11775588989258
1719195386.2847328,504000,39.0955696105957
1719195413.5960596,508000,40.496028900146484
1719195441.3715253,512000,41.82956314086914
1719195469.5180118,516000,38.97486877441406
1719195497.686757,520000,40.49518585205078
1719195520.6378367,524000,39.86079788208008
1719195543.067623,528000,41.13886642456055
1719195572.5639923,532000,41.96943664550781
1719195599.7885833,536000,40.39962387084961
1719195628.6880193,540000,39.39511489868164
1719195658.1119576,544000,41.29047775268555
1719195687.3667953,548000,41.73711013793945
1719195716.4824362,552000,38.963096618652344
1719195743.6727815,556000,40.252071380615234
1719195769.6248317,560000,39.7779426574707
1719195798.9079766,564000,41.43727111816406
1719195828.120702,568000,39.96441650390625
1719195859.5338821,572000,40.81300354003906
1719195888.8281775,576000,38.961063385009766
1719195917.3318644,580000,39.230224609375
1719195945.4002712,584000,38.1850471496582
1719195970.3388276,588000,39.767906188964844
1719195997.0415015,592000,39.991973876953125
1719196025.245536,596000,38.43223190307617
1719196052.6482613,600000,38.87017822265625
1719196081.9566212,604000,40.12934494018555
