Wall time,Step,Value
1719192045.7108283,4000,0.01883067563176155
1719192071.8612719,8000,0.024748291820287704
1719192099.633047,12000,0.021555475890636444
1719192125.189462,16000,0.019428040832281113
1719192148.8764157,20000,0.019173335283994675
1719192180.0054743,24000,0.02369755133986473
1719192208.7618127,28000,0.01588786579668522
1719192238.7401323,32000,0.01581147313117981
1719192264.615513,36000,0.016209997236728668
1719192288.4381983,40000,0.01470404677093029
1719192312.7010005,44000,0.017344899475574493
1719192345.7307124,48000,0.014903915114700794
1719192378.957875,52000,0.01530825812369585
1719192407.336388,56000,0.01746353507041931
1719192435.3424876,60000,0.015127867460250854
1719192461.9468608,64000,0.02124468982219696
1719192488.5922053,68000,0.013529213145375252
1719192511.4137025,72000,0.013969352468848228
1719192534.6081285,76000,0.013176564127206802
1719192560.9962018,80000,0.012382912449538708
1719192587.879814,84000,0.012000046670436859
1719192616.4190218,88000,0.012541274540126324
1719192643.7886825,92000,0.010965961031615734
1719192668.253153,96000,0.01225236151367426
1719192691.3798964,100000,0.011514772661030293
1719192714.7500753,104000,0.013876628130674362
1719192742.9918733,108000,0.013070251792669296
1719192770.0812778,112000,0.01333653088659048
1719192797.0132403,116000,0.012560580857098103
1719192825.3719094,120000,0.014722556807100773
1719192850.2638693,124000,0.014338888227939606
1719192873.8224256,128000,0.011087258346378803
1719192898.0277827,132000,0.013048747554421425
1719192924.271677,136000,0.01124174240976572
1719192952.9789662,140000,0.011261350475251675
1719192981.0477183,144000,0.012449454516172409
1719193011.5631125,148000,0.011335881426930428
1719193038.3804483,152000,0.011432409286499023
1719193061.634236,156000,0.012942120432853699
1719193086.3399158,160000,0.010963785462081432
1719193112.9837842,164000,0.01384574081748724
1719193142.2433054,168000,0.012066556140780449
1719193170.9678807,172000,0.01382636558264494
1719193199.8536944,176000,0.012299410067498684
1719193224.6710305,180000,0.012182096019387245
1719193249.1581087,184000,0.012136218138039112
1719193276.82817,188000,0.012968111783266068
1719193305.383081,192000,0.010926269926130772
1719193332.7345366,196000,0.011696071363985538
1719193361.6206703,200000,0.011581465601921082
1719193389.63619,204000,0.011401147581636906
1719193412.412386,208000,0.011651776731014252
1719193437.2278633,212000,0.01325860247015953
1719193461.9322572,216000,0.01212713960558176
1719193491.4667935,220000,0.0122347641736269
1719193520.2900803,224000,0.011941102333366871
1719193547.969413,228000,0.012190142646431923
1719193575.3995578,232000,0.013092710636556149
1719193601.0804224,236000,0.012229915708303452
1719193625.3856194,240000,0.01092854980379343
1719193649.9577372,244000,0.013625241816043854
1719193679.1888652,248000,0.012075267732143402
1719193708.9677835,252000,0.012610937468707561
1719193736.436912,256000,0.011981422081589699
1719193763.7136636,260000,0.011942517943680286
1719193789.6640239,264000,0.011472564190626144
1719193814.754833,268000,0.00987999513745308
1719193838.6993163,272000,0.012010356411337852
1719193866.1603234,276000,0.01160281989723444
1719193896.0984156,280000,0.015803582966327667
1719193923.8455715,284000,0.013796176761388779
1719193952.8475935,288000,0.011357768438756466
1719193982.8425107,292000,0.011116331443190575
1719194007.0222328,296000,0.013688300736248493
1719194031.8202655,300000,0.011154751293361187
1719194057.4544613,304000,0.011533563956618309
1719194085.1313088,308000,0.012502467259764671
1719194112.3846433,312000,0.011675789020955563
1719194139.547823,316000,0.011927002109587193
1719194166.9973683,320000,0.011732244864106178
1719194192.5062919,324000,0.012918712571263313
1719194214.991137,328000,0.009887229651212692
1719194238.6069558,332000,0.01138788741081953
1719194268.3760185,336000,0.009795472025871277
1719194296.2690494,340000,0.012103802524507046
1719194323.9792597,344000,0.011803547851741314
1719194351.934704,348000,0.010645491071045399
1719194380.152255,352000,0.011730119585990906
1719194403.8449547,356000,0.01169349905103445
1719194426.428337,360000,0.009810303337872028
1719194454.5996606,364000,0.013541476801037788
1719194481.757226,368000,0.011011538095772266
1719194509.03362,372000,0.013407210819423199
1719194536.6576955,376000,0.01302635483443737
1719194563.7148395,380000,0.012665681540966034
1719194587.6942139,384000,0.010557922534644604
1719194611.2951503,388000,0.011811010539531708
1719194638.344128,392000,0.010352348908782005
1719194666.7241204,396000,0.011359757743775845
